,Spl-Tis Abay I,Spl-Fincha,Trns-Blue Nile River 2,Spl-Grand Renaissance Dam,Spl-Tekeze,Spl-Gibgel Gibe I,Spl-Gibgel Gibe II,Spl-Gibgel Gibe III,Spl-Koka,Spl-Awash II,Spl-Melka Wakena,Spl-Genaledawa III,Gen-Awash II,Gen-Fincha,Gen-Genaledawa III,Gen-Gibgel Gibe I,Gen-Gibgel Gibe II,Gen-Gibgel Gibe III,Gen-Grand Renaissance Dam,Gen-Koka,Gen-Melka Wakena,Gen-Tekeze/ TK5,Gen-Tana Beles,Gen-Tis Abay I & II
5552,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06419461280000001,-0.0,0.20639999999999997,0.0011999999999999789,-0.0,0.037,0.6228,0.32235,-0.0,0.064283,-0.0,0.1414446128,0.32753,0.4176,0.01625,0.065657,-0.0,0.06438
5553,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.161,-0.0,0.8714,0.6661999999999999,-0.0,0.037,0.6228,0.887,-0.0,0.161,-0.0,0.42600000000000005,0.954,0.4176,0.057,0.056,-0.0,0.067
5554,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2968053872,-0.0,1.7224000000000002,1.5172,-0.0,0.04,0.6228,1.24265,-0.0,0.296717,-0.0,0.7875553872,1.41047,0.4176,0.14075000000000001,0.085343,-0.0,0.10862
5555,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.47219461279999997,-0.0,2.1774,1.9722000000000002,-0.0,0.077,0.6228,1.21135,-0.0,0.47228299999999995,-0.0,1.2454446128,1.26253,0.4176,0.30225,0.135657,-0.0,0.11038
5556,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4278053872,-0.0,1.5604,1.3552,-0.0,0.084,0.6228,0.87365,-0.0,0.427717,-0.0,1.3655553872000001,1.1034700000000002,0.4176,0.35274999999999995,0.170343,-0.0,0.17062
5557,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4761946128,-0.0,0.6855,0.47839999999999994,-0.0,0.089,0.6228,0.55935,-0.0,0.47628299999999996,-0.0,1.4534446127999998,0.64453,0.4176,0.41025,0.178657,-0.0,0.14438
5558,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5558053872000001,-0.0,0.16339999999999993,-0.0,-0.0,0.222,0.5829,0.36865,-0.0,0.555717,-0.0,1.4045553872,0.61947,0.4176,0.45675,0.194343,-0.0,0.19161999999999998
5559,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6091946128,-0.0,-0.0,-0.0,-0.0,0.482,0.3111,0.35035,-0.0,0.609283,-0.0,1.2704446128,0.45953,0.313,0.55225,0.201657,-0.0,0.16838
5560,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.591,-0.0,-0.0,-0.0,-0.0,0.494,0.185,0.405,-0.0,0.591,-0.0,1.088,0.597,0.185,0.509,0.209,-0.0,0.192
5561,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.514,-0.0,-0.0,-0.0,-0.0,0.344,0.174,0.513,-0.0,0.514,-0.0,0.837,0.714,0.174,0.323,0.183,-0.0,0.201
5562,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4228053872,-0.0,-0.0,-0.0,-0.0,0.295,0.3028,0.8126500000000001,-0.0,0.422717,-0.0,0.6745553872,1.13347,0.3009,0.19975,0.166343,-0.0,0.26161999999999996
5563,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.425,-0.0,0.06339999999999996,-0.0,-0.0,0.196,0.481,1.119,-0.0,0.425,-0.0,0.711,1.4,0.4176,0.156,0.153,-0.0,0.281
5564,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4641946128,-0.0,0.29239999999999994,0.08719999999999994,-0.0,0.106,0.6228,1.567,-0.0,0.464283,-0.0,0.8104446128,1.8599999999999999,0.4176,0.18125,0.120657,-0.0,0.293
5565,0.0,-0.0,-0.0,0.3964186046499997,-0.0,-0.0,0.46880538720000003,-0.0,0.3714,0.16620000000000001,-0.0,0.074,0.6228,2.199,-0.0,0.46871700000000005,-0.0,0.9675553872,2.06958139535,0.4176,0.23175,0.114343,-0.0,0.267
5566,0.0,-0.0,-0.0,0.19094860465000008,-0.0,-0.0,0.5131946128,-0.0,0.3934,0.18820000000000003,-0.0,0.047,0.6228,2.1223500000000004,-0.0,0.513283,-0.0,1.1224446127999999,2.06958139535,0.4176,0.28125,0.077657,-0.0,0.19738
5567,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7268053872,-0.0,0.3644,0.1592,-0.0,0.024,0.6228,1.64965,-0.0,0.726717,-0.0,1.4955553872,1.90747,0.4176,0.32075,0.068343,-0.0,0.19862
5568,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.28,-0.0,0.4003999999999999,0.19519999999999993,-0.0,0.014,0.6228,1.399,-0.0,1.28,-0.0,2.4699999999999998,1.524,0.4176,0.339,0.046,-0.0,0.125
5569,0.0,-0.0,-0.0,-0.0,-0.0,0.43759999999999977,1.896079280794768,-0.0,0.3874,0.18220000000000003,-0.0,0.44192071920523196,0.6228,1.319,0.1870792807947681,1.8864,0.42792071920523195,3.708,1.415,0.4176,0.277,0.038,-0.0,0.096
5570,0.0,-0.0,-0.0,-0.0,-0.0,0.9266000000000001,0.9663127569820569,-0.0,0.4984,0.2932,-0.0,1.8686872430179433,0.6228,1.45535,-0.0,1.8864,1.8466872430179433,3.547312756982057,1.44053,0.4176,0.23,0.027,-0.0,0.04438
5571,0.0,-0.0,-0.0,-0.0,-0.0,0.16588299999999986,1.3355769780422955,-0.0,1.0584,0.8532,-0.0,0.8216176347577047,0.6228,1.524,-0.0,1.8864,0.7166176347577047,3.6958269780422954,1.577,0.4176,0.29425,0.009656999999999999,-0.0,0.053
5572,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.631,-0.0,1.7384000000000002,1.5332000000000001,-0.0,0.284,0.6228,1.569,-0.0,1.631,-0.0,3.56,1.609,0.4176,0.45,0.01,-0.0,0.04
5573,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.578,-0.0,1.9494,1.7442,-0.0,0.444,0.6228,1.355,-0.0,1.578,-0.0,3.516,1.383,0.4176,0.505,0.008,-0.0,0.028
5574,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6348053872,-0.0,1.5843999999999998,1.3791999999999998,-0.0,0.538,0.6228,1.074,0.4495553872000002,1.634717,-0.0,3.708,1.097,0.4176,0.435,0.006,-0.0,0.023
5575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.231653475936,-0.0,0.9294,0.7242,-0.0,1.112346524064,0.6228,0.97665,0.5036534759359999,1.8,0.568346524064,3.708,1.07185,0.4176,0.35974999999999996,0.011342999999999999,-0.0,0.036000000000000004
5576,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6184034759360002,-0.0,0.33549999999999996,0.1284,-0.0,0.5967911368639998,0.6228,0.7083499999999999,0.5036534759359999,1.840283,0.22179113686399976,3.708,0.6491499999999999,0.4176,0.29225,0.0016570000000000005,-0.0,-0.0
5577,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.529,-0.0,0.019399999999999973,-0.0,-0.0,0.228,0.437,0.322,-0.0,1.529,-0.0,3.178,0.333,0.4176,0.265,0.007,-0.0,0.011
5578,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1688053872,-0.0,-0.0,-0.0,-0.0,0.142,0.3018,0.22865000000000002,-0.0,1.168717,-0.0,2.1195553872,0.31847000000000003,0.2999,0.24775,0.016343,-0.0,0.030619999999999998
5579,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8331946128,-0.0,-0.0,-0.0,-0.0,0.1,0.24019999999999997,0.26535000000000003,-0.0,0.833283,-0.0,1.3834446128,0.20615000000000003,0.24209999999999998,0.26825000000000004,0.016656999999999998,-0.0,-0.0
5580,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.523,-0.0,-0.0,-0.0,-0.0,0.056,0.201,0.287,-0.0,0.523,-0.0,0.837,0.31938,0.201,0.264,0.037,-0.0,0.032380000000000006
5581,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2948053872,-0.0,-0.0,-0.0,-0.0,0.043,0.16580000000000003,0.25465,-0.0,0.294717,-0.0,0.4655553872,0.37546999999999997,0.16390000000000002,0.27475,0.049343,-0.0,0.06162
5582,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1801946128,-0.0,-0.0,-0.0,-0.0,0.045,0.13319999999999999,0.21635,-0.0,0.180283,-0.0,0.2734446128,0.19252999999999998,0.1351,0.26325000000000004,0.046657,-0.0,0.03538
5583,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10380538719999999,-0.0,-0.0,-0.0,-0.0,0.043,0.1138,0.19265000000000002,-0.0,0.10371699999999999,-0.0,0.19055538719999998,0.33247000000000004,0.1119,0.26175,0.060343,-0.0,0.08062
5584,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0481946128,-0.0,-0.0,-0.0,-0.0,0.038,0.0752,0.15635,-0.0,0.048283,-0.0,0.08744461279999999,0.14453,0.0771,0.27125000000000005,0.057657,-0.0,0.047380000000000005
5585,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.025805387200000002,-0.0,-0.0,-0.0,-0.0,0.033,0.0498,0.12265,-0.0,0.025717,-0.0,0.0755553872,0.27547,0.0479,0.26375,0.072343,-0.0,0.09362
5586,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.022,-0.0,-0.0,-0.0,-0.0,0.032,0.03,0.073,-0.0,0.022,-0.0,0.048,0.148,0.03,0.245,0.068,-0.0,0.075
5587,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0171946128,-0.0,-0.0,-0.0,-0.0,0.026,0.016200000000000003,0.05335,-0.0,0.017283,-0.0,0.024444612799999998,0.05453,0.0181,0.19825,0.060657,-0.0,0.06038
5588,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0148053872,-0.0,-0.0,-0.0,-0.0,0.022,0.0158,0.03565,-0.0,0.014717000000000001,-0.0,0.0375553872,0.19747,0.013900000000000001,0.14475,0.061343,-0.0,0.10262
5589,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008194612799999999,-0.0,-0.0,-0.0,-0.0,0.016,0.0032000000000000006,0.03135,-0.0,0.008282999999999999,-0.0,0.002444612799999999,0.03753000000000001,0.0051,0.09325,0.038657,-0.0,0.06538000000000001
5590,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0118053872,-0.0,-0.0,-0.0,-0.0,0.011,0.0078,0.03165,-0.0,0.011717,-0.0,0.0315553872,0.21647,0.0059,0.05375,0.036343,-0.0,0.12562
5591,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0191946128,-0.0,-0.0,-0.0,-0.0,0.007,-0.0,0.06635,-0.0,0.019283,-0.0,0.0214446128,0.09653,0.0011,0.029249999999999998,0.018657,-0.0,0.08938
5592,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.029999999999999995,-0.0,-0.0,-0.0,-0.0,0.005,0.004200000000000001,0.052,-0.0,0.029999999999999995,-0.0,0.041999999999999996,0.175,0.005,0.02,0.025,-0.0,0.123
5593,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0388053872,-0.0,-0.0,-0.0,-0.0,0.005,0.0108,0.05065,-0.0,0.038717,-0.0,0.06455538720000001,0.26947,0.0089,0.01575,0.034343,-0.0,0.15962
5594,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0381946128,-0.0,-0.0,-0.0,-0.0,0.004,0.008199999999999999,0.08435000000000001,-0.0,0.038283,-0.0,0.0424446128,0.18053,0.0101,0.01325,0.024657,-0.0,0.15538
5595,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0408053872,-0.0,-0.0,-0.0,-0.0,0.004,0.019799999999999998,0.10165,-0.0,0.040717,-0.0,0.0705553872,0.33547,0.0179,0.012750000000000001,0.035343,-0.0,0.17462
5596,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.038,-0.0,-0.0,-0.0,-0.0,0.005,0.019,0.089,-0.0,0.038,-0.0,0.056999999999999995,0.26,0.019,0.011,0.035,-0.0,0.171
5597,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0401946128,-0.0,-0.0,-0.0,-0.0,0.007,0.014199999999999999,0.08335000000000001,-0.0,0.040283,-0.0,0.0504446128,0.17153000000000002,0.0161,0.010249999999999999,0.032657,-0.0,0.14738
5598,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.046,-0.0,-0.0,-0.0,-0.0,0.011,0.021,0.092,-0.0,0.046,-0.0,0.074,0.26,0.021,0.016,0.044,-0.0,0.168
5599,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.063,-0.0,-0.0,-0.0,-0.0,0.014,0.028,0.064,-0.0,0.063,-0.0,0.099,0.27,0.028,0.021,0.062,-0.0,0.206
5600,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08780538719999999,-0.0,-0.0,-0.0,-0.0,0.022,0.0678,0.09365,-0.0,0.08771699999999999,-0.0,0.1685553872,0.37446999999999997,0.0659,0.03375,0.072343,-0.0,0.22162
5601,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.133,-0.0,-0.0,-0.0,-0.0,0.033,0.107,0.164,-0.0,0.133,-0.0,0.251,0.349,0.107,0.045,0.079,-0.0,0.185
5602,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17919461279999999,-0.0,-0.0,-0.0,-0.0,0.037,0.14219999999999997,0.24534999999999998,-0.0,0.179283,-0.0,0.34144461279999994,0.36853,0.14409999999999998,0.07525,0.099657,-0.0,0.18238000000000001
5603,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.205,-0.0,-0.0,-0.0,-0.0,0.034,0.161,0.31,-0.0,0.205,-0.0,0.40700000000000003,0.532,0.161,0.129,0.137,-0.0,0.222
5604,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20180538720000002,-0.0,-0.0,-0.0,-0.0,0.034,0.17880000000000001,0.28664999999999996,-0.0,0.201717,-0.0,0.41155538720000007,0.60247,0.1769,0.21175,0.166343,-0.0,0.25661999999999996
5605,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.185,-0.0,-0.0,-0.0,-0.0,0.04,0.166,0.253,-0.0,0.185,-0.0,0.36,0.453,0.166,0.278,0.166,-0.0,0.2
5606,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1341946128,-0.0,-0.0,-0.0,-0.0,0.063,0.15819999999999998,0.18535,-0.0,0.134283,-0.0,0.24444461280000002,0.27753,0.1601,0.36025,0.18965700000000002,-0.0,0.15138000000000001
5607,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.107,-0.0,-0.0,-0.0,-0.0,0.112,0.157,0.14100000000000001,-0.0,0.107,-0.0,0.211,0.28900000000000003,0.157,0.462,0.203,-0.0,0.148
5608,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0968053872,-0.0,-0.0,-0.0,-0.0,0.177,0.15580000000000002,0.08864999999999999,-0.0,0.096717,-0.0,0.2215553872,0.30747,0.1539,0.59275,0.233343,-0.0,0.15962
5609,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11619461280000001,-0.0,-0.0,-0.0,-0.0,0.253,0.1982,0.09535,-0.0,0.11628300000000001,-0.0,0.2594446128,0.17053000000000001,0.2001,0.76225,0.238657,-0.0,0.13438
5610,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17,-0.0,-0.0,-0.0,-0.0,0.285,0.258,0.077,-0.0,0.17,-0.0,0.398,0.22699999999999998,0.258,0.851,0.268,-0.0,0.15
5611,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3278053872,-0.0,-0.0,-0.0,-0.0,0.328,0.33380000000000004,0.08065,-0.0,0.32771700000000004,-0.0,0.7585553871999999,0.34547000000000005,0.33190000000000003,0.85875,0.310343,-0.0,0.20562
5612,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6641946128,-0.0,-0.0,-0.0,-0.0,0.343,0.3382,0.08435000000000001,-0.0,0.6642830000000001,-0.0,1.4244446128,0.21253,0.3401,0.79625,0.320657,-0.0,0.18738
5613,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2978053872,-0.0,-0.0,-0.0,-0.0,0.346,0.32880000000000004,0.11765,-0.0,1.297717,-0.0,2.5865553872,0.44147,0.3269,0.63975,0.344343,-0.0,0.26461999999999997
5614,0.0,-0.0,-0.0,-0.0,-0.0,0.6496,2.149653475936,-0.0,-0.0,-0.0,-0.0,0.6983465240639999,0.267,0.126,0.5036534759359999,1.8864,0.38634652406399983,3.708,0.398,0.267,0.425,0.321,-0.0,0.272
5615,0.0,-0.0,-0.0,0.02924222861984438,-0.0,4.556,0.8732000000000002,-0.0,-0.0,-0.0,0.239,3.9448,0.215,0.13535,0.48220000000000063,0.0,3.6828,3.708,0.3612877713801556,0.215,-0.0,0.318657,-0.0,0.31438
5616,0.0,-0.0,-0.0,-0.0,-0.0,5.336899492188161,2.4152,3.1952000000000003,-0.0,-0.0,-0.0,3.9318,0.177,0.19065000000000001,0.0,0.7611005078118389,3.6828,3.708,0.62247,0.177,0.123,0.338343,-0.0,0.37261999999999995
5617,0.0,-0.0,-0.0,-0.0,-0.0,5.719,2.0894753280709404,3.0264753280709398,-0.0,-0.0,-0.0,3.886524671929061,0.1591,0.355,0.0,0.0,3.629524671929061,3.708,0.741,0.1591,0.067,0.328,-0.0,0.386
5618,0.0,-0.0,-0.0,-0.0,-0.0,4.568,1.8777284901735039,2.5357284901735033,-0.0,-0.0,-0.0,2.955271509826496,0.13090000000000002,0.666,0.0,0.0,2.6902715098264958,3.708,1.0390000000000001,0.13090000000000002,0.055,0.269,-0.0,0.373
5619,0.0,-0.0,-0.0,-0.0,-0.0,3.290283,-0.0,0.36236135397663727,-0.0,-0.0,-0.0,3.5161946128,0.1042,1.01535,-0.0,0.0,3.2901946128,3.4468886460233628,1.3195299999999999,0.1061,0.04425,0.238657,-0.0,0.36338000000000004
5620,0.0,-0.0,-0.0,-0.0,-0.0,0.23360000000000003,0.3031855404551185,-0.0,-0.0,-0.0,-0.0,1.9968144595448816,0.084,1.369,-0.0,1.8864,1.8168144595448816,3.4021855404551187,1.744,0.084,0.027,0.232,-0.0,0.375
5621,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.199,-0.0,-0.0,-0.0,-0.0,0.139,0.089,1.541,-0.0,1.199,-0.0,3.4370000000000003,1.9471999999999998,0.089,0.017,0.233,-0.0,0.347
5622,0.0,-0.0,-0.0,0.07368860464999982,-0.0,-0.0,0.5428053872,-0.0,-0.0,-0.0,-0.0,0.116,0.10579999999999999,1.84165,-0.0,0.542717,-0.0,1.9625553872,2.06958139535,0.10389999999999999,0.01375,0.18334299999999998,-0.0,0.30162
5623,-0.0,0.15659999999999963,0.0,1.0347986046499995,-0.0,-0.0,0.2591946128,-0.0,-0.0,-0.0,-0.0,0.086,0.1032,2.7324,-0.0,0.259283,-0.0,1.1584446127999999,2.06958139535,0.1051,0.01325,0.15465700000000002,-0.0,0.21538
5624,-0.0,1.0755999999999997,0.0,1.9544186046499996,-0.0,-0.0,0.118,-0.0,-0.0,-0.0,-0.0,0.077,0.102,2.7324,-0.0,0.118,-0.0,0.702,2.06958139535,0.102,0.029,0.173,-0.0,0.216
5625,-0.0,0.42194999999999966,0.0,1.2615686046499996,-0.0,-0.0,0.114,-0.0,-0.0,-0.0,-0.0,0.079,0.134,2.7324,-0.0,0.114,-0.0,0.46299999999999997,2.06958139535,0.134,0.053,0.206,-0.0,0.236
5626,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1638053872,-0.0,-0.0,-0.0,-0.0,0.095,0.19580000000000003,1.58565,-0.0,0.163717,-0.0,0.4415553872,1.89147,0.19390000000000002,0.09475,0.22334299999999999,-0.0,0.24662
5627,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1981946128,-0.0,-0.0,-0.0,-0.0,0.105,0.22019999999999998,0.46035000000000004,-0.0,0.19828300000000001,-0.0,0.4244446128,0.64753,0.2221,0.15025,0.287657,-0.0,0.24638000000000002
5628,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2538053872,-0.0,-0.0,-0.0,-0.0,0.105,0.26580000000000004,0.15165,-0.0,0.253717,-0.0,0.5245553872,0.55547,0.2639,0.21775,0.389343,-0.0,0.34462000000000004
5629,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2621946128,-0.0,-0.0,-0.0,-0.0,0.1,0.28519999999999995,0.09835,-0.0,0.262283,-0.0,0.5144446128,0.36753,0.28709999999999997,0.27525000000000005,0.46265700000000004,-0.0,0.32838
5630,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2188053872,-0.0,-0.0,-0.0,-0.0,0.081,0.25880000000000003,0.07565,-0.0,0.218717,-0.0,0.4645553872,0.51047,0.2569,0.31975,0.498343,-0.0,0.37561999999999995
5631,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1801946128,-0.0,-0.0,-0.0,-0.0,0.056,0.23919999999999997,0.06635,-0.0,0.180283,-0.0,0.37544461279999997,0.43353,0.24109999999999998,0.38625000000000004,0.473657,-0.0,0.42638000000000004
5632,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1478053872,-0.0,-0.0,-0.0,-0.0,0.039,0.2088,0.06565,-0.0,0.147717,-0.0,0.3265553872,0.75547,0.2069,0.44175,0.473343,-0.0,0.63062
5633,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1251946128,-0.0,-0.0,-0.0,-0.0,0.031,0.18619999999999998,0.14535,-0.0,0.125283,-0.0,0.2724446128,1.0135299999999998,0.1881,0.49225,0.476657,0.27218,0.6552
5634,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13680538720000002,-0.0,-0.0,-0.0,-0.0,0.031,0.18680000000000002,0.30365,-0.0,0.136717,-0.0,0.4085553872,1.7294699999999998,0.1849,0.5397500000000001,0.42334299999999997,0.7114199999999999,0.6552
5635,0.0,-0.0,-0.0,0.07314860464999984,-0.0,-0.0,0.1801946128,-0.0,-0.0,-0.0,-0.0,0.029,0.21519999999999997,0.33135000000000003,-0.0,0.180283,-0.0,0.5664446128,2.06958139535,0.2171,0.56125,0.432657,1.15618,0.6552
5636,0.0,-0.0,-0.0,0.7936886046499996,-0.0,-0.0,0.2238053872,-0.0,-0.0,-0.0,-0.0,0.043,0.27580000000000005,0.39465,-0.0,0.223717,-0.0,0.7625553872,2.06958139535,0.27390000000000003,0.59975,0.402343,1.8134199999999998,0.6552
5637,0.0,-0.0,-0.0,1.5981486046499997,-0.0,-0.0,0.2691946128,-0.0,-0.0,-0.0,-0.0,0.078,0.29619999999999996,0.54135,-0.0,0.269283,-0.0,0.9664446127999999,2.06958139535,0.2981,0.55525,0.378657,2.47118,0.6552
5638,0.0,-0.0,-0.0,1.9996886046499998,-0.0,-0.0,0.3608053872,-0.0,-0.0,-0.0,-0.0,0.102,0.2908,0.72265,-0.0,0.360717,-0.0,1.3495553872000001,2.06958139535,0.2889,0.39275,0.402343,2.69142,0.6552
5639,0.0,-0.0,-0.0,2.0054186046499995,-0.0,-0.0,0.525,-0.0,-0.0,-0.0,-0.0,0.106,0.283,0.925,-0.0,0.525,-0.0,1.8900000000000001,2.06958139535,0.283,0.227,0.7,2.4947999999999997,0.6552
5640,0.0,-0.0,-0.0,2.25541860465,1.0206,-0.0,0.686,-0.0,-0.0,-0.0,-0.0,0.099,0.276,1.144,-0.0,0.686,-0.0,2.274,2.06958139535,0.276,0.136,0.7524,2.5258000000000003,0.6552
5641,0.0,-0.0,-0.0,3.38941860465,3.0866,-0.0,0.7738569359792149,-0.0,-0.0,-0.0,-0.0,0.1171430640207851,0.266,1.805,-0.0,0.799,0.025143064020785106,2.453856935979215,2.06958139535,0.266,0.097,0.7524,2.9988,0.6552
5642,-0.0,2.863,0.0,5.70041860465,4.544320286544583,-0.0,0.835,-0.0,-0.0,-0.0,-0.0,0.061,0.233,0.0,-0.0,0.835,-0.0,2.588,2.06958139535,0.233,0.078,0.5226797134554172,4.2518,0.6552
5643,-0.0,0.14694999999999972,0.0,6.561330219726973,4.1426,-0.0,0.9011946128,-0.0,-0.0,-0.0,-0.0,0.043,0.24519999999999997,2.7324,-0.0,0.9012830000000001,-0.0,2.6804446128,1.4071997802730267,0.2471,0.10225,0.7524,5.14838,-0.0
5644,0.0,-0.0,-0.0,4.32261860465,2.6386000000000003,-0.0,0.845,-0.0,-0.0,-0.0,-0.0,0.038,0.168,2.195,-0.0,0.845,-0.0,2.444,2.06958139535,0.168,0.086,0.7524,3.4828,0.6552
5645,0.0,-0.0,-0.0,1.85641860465,1.116257,-0.0,0.746,-0.0,-0.0,-0.0,-0.0,0.046,0.1,1.452,-0.0,0.746,-0.0,2.208,2.06958139535,0.1,0.059,0.7524,1.8188000000000002,0.6552
5646,0.0,-0.0,-0.0,0.18921860464999996,-0.0,-0.0,0.6638053872,-0.0,-0.0,-0.0,-0.0,0.051,0.0608,1.159,-0.0,0.663717,-0.0,1.9285553871999999,2.06958139535,0.0589,0.04575,0.720343,0.5038,0.6552
5647,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5031946128,-0.0,-0.0,-0.0,-0.0,0.049,0.030200000000000005,0.856,-0.0,0.503283,-0.0,1.3334446128,1.1360000000000001,0.032100000000000004,0.03725,0.24965700000000002,-0.0,0.28
5648,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3308053872,-0.0,-0.0,-0.0,-0.0,0.057,0.030799999999999998,0.49565,-0.0,0.33071700000000004,-0.0,0.7685553871999999,0.59847,0.0289,0.03075,0.107343,-0.0,0.04362
5649,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.198,-0.0,-0.0,-0.0,-0.0,0.068,0.034,0.235,-0.0,0.198,-0.0,0.376,0.262,0.034,0.037,0.111,-0.0,0.027
5650,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12,-0.0,-0.0,-0.0,-0.0,0.078,0.099,0.293,-0.0,0.12,-0.0,0.244,0.381,0.099,0.049,0.205,-0.0,0.088
5651,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1171946128,-0.0,-0.0,-0.0,-0.0,0.079,0.16419999999999998,0.39435000000000003,-0.0,0.117283,-0.0,0.2604446128,0.46053000000000005,0.1661,0.09625,0.26765700000000003,-0.0,0.12538
5652,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.161,-0.0,-0.0,-0.0,-0.0,0.088,0.181,0.279,-0.0,0.161,-0.0,0.33799999999999997,0.43100000000000005,0.181,0.165,0.34,-0.0,0.152
5653,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.197,-0.0,-0.0,-0.0,-0.0,0.097,0.171,0.14700000000000002,-0.0,0.197,-0.0,0.389,0.273,0.171,0.261,0.373,-0.0,0.126
5654,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1938053872,-0.0,-0.0,-0.0,-0.0,0.098,0.15480000000000002,0.10464999999999999,-0.0,0.193717,-0.0,0.38955538720000005,0.28647,0.1529,0.34974999999999995,0.373343,-0.0,0.12261999999999999
5655,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1571946128,-0.0,-0.0,-0.0,-0.0,0.074,0.1202,0.08035,-0.0,0.157283,-0.0,0.2964446128,0.10653,0.1221,0.37325,0.38865700000000003,-0.0,0.08538
