,B_Lake Tana,B_Fincha,B_Grand Renaissance Dam,B_Grand Renaissance Dam Discharge,B_Tekeze,B_Tekeze Discharge,B_Gibgel Gibe I,B_Gibgel Gibe II,B_Gibgel Gibe III,B_Gibgel Gibe III Discharge,B_Koka,B_Awash II,B_Awash II Discharge,B_Melka Wakena,B_Melka Wakena Discharge,B_Ethiopia,B_Genaledawa III,B_Genaledawa III Discharge
5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.926903329760535e-11,0.0,0.0
5156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,-7.142375579860527e-11,0.0,0.0
5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,-6.507860916826758e-11,0.0,0.0
5158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,-8.185452315956354e-11,0.0,0.0
5159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.962341896927683e-11,0.0,0.0
5160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,-6.724576451233588e-11,0.0,0.0
5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,-5.88897819397971e-11,0.0,0.0
5162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.567901447037002e-11,0.0,0.0
5163,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.153832833253546e-11,0.0,0.0
5164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.839240202476503e-11,0.0,0.0
5165,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.717115421546623e-11,0.0,0.0
5166,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8111734334524954e-11,0.0,0.0
5167,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,-6.357936399581376e-11,0.0,0.0
5168,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,-1.3881873428545077e-10,0.0,0.0
5169,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,-1.339586219728517e-10,0.0,0.0
5170,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,-3.724665020854445e-11,0.0,0.0
5171,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,9.137579581874888e-11,0.0,0.0
5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,8.408562734985026e-11,0.0,0.0
5173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.330935775622493e-11,0.0,0.0
5174,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.128519665551721e-11,0.0,0.0
5175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.752908929120167e-11,0.0,0.0
5176,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.839151632855646e-12,0.0,0.0
5177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.9096725029376103e-12,0.0,0.0
5178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.469758310842735e-12,0.0,0.0
5179,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,-6.778577699151356e-12,0.0,0.0
5180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,-9.57278700752795e-12,0.0,0.0
5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,-2.7560176363294886e-11,0.0,0.0
5182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-3.296563022558985e-11,0.0,0.0
5183,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-4.4781955921280314e-11,0.0,0.0
5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-6.685496600766783e-11,0.0,0.0
5185,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,-8.456879641016712e-11,0.0,0.0
5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0410161621621228e-10,0.0,0.0
5187,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,-1.3498180351234623e-10,0.0,0.0
5188,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,-1.4713918972120155e-10,0.0,0.0
5189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,-1.5634782357665244e-10,0.0,0.0
5190,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-7.362643827946158e-11,0.0,0.0
5191,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-4.132516551180743e-11,0.0,0.0
5192,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,-4.7261750069083064e-11,0.0,0.0
5193,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-9.404033107784926e-11,0.0,0.0
5194,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,2.6020852139652106e-18,0.0,0.0,0.0,0.0,0.0,0.0,-1.6538770353236032e-10,0.0,0.0
5195,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-2.1690649276706608e-10,0.0,0.0
5196,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8180302535929513e-10,0.0,0.0
5197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,-2.5207214093825314e-10,0.0,0.0
5198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-2.0297363789723022e-10,0.0,0.0
5199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5613466075592441e-10,0.0,0.0
5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.394973191461759e-11,0.0,0.0
5201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-1.872990651463624e-11,0.0,0.0
5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,-6.068034963391256e-11,0.0,0.0
5203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3884005056752358e-10,0.0,0.0
5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9335288925503846e-10,0.0,0.0
5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5771206562931184e-10,0.0,0.0
5206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,-9.566747394273989e-11,0.0,0.0
5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.268940756446682e-11,0.0,0.0
5208,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.6049739315349143e-10,0.0,0.0
5209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4205348836403573e-10,0.0,0.0
5210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.2379964548235876e-10,0.0,0.0
5211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,1.269100380341115e-10,0.0,0.0
5212,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0572165365374531e-10,0.0,0.0
5213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,8.22666379463044e-11,0.0,0.0
5214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.177085096060182e-10,0.0,0.0
5215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1581846592889633e-10,0.0,0.0
5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0935252703347942e-10,0.0,0.0
5217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1721112969098613e-10,0.0,0.0
5218,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.737188419312588e-11,0.0,0.0
5219,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,7.339906460401835e-12,0.0,0.0
5220,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,-1.77351466845721e-11,0.0,0.0
5221,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,-2.6638247163646156e-11,0.0,0.0
5222,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.299049922134145e-11,0.0,0.0
5223,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0953016271741944e-11,0.0,0.0
5224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.569145393266808e-12,0.0,0.0
5225,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.752642558334628e-11,0.0,0.0
5226,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36664071357518e-12,0.0,0.0
5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.9523938021848153e-11,0.0,0.0
5228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.1002754263245151e-11,0.0,0.0
5229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8633095066888927e-11,0.0,0.0
5230,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.567190821560871e-11,0.0,0.0
5231,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4428458428028534e-11,0.0,0.0
5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.341460524415197e-11,0.0,0.0
5233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.406697643044026e-11,0.0,0.0
5234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.7698553733680455e-10,0.0,0.0
5235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.721787240034246e-10,0.0,0.0
5236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.576108298375402e-10,0.0,0.0
5237,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.008935405863667e-10,0.0,0.0
5238,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.881559518248423e-10,0.0,0.0
5239,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.204982945703705e-10,0.0,0.0
5240,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.2962395873626917e-10,0.0,0.0
5241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446318620423881e-10,0.0,0.0
5242,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.655387600560061e-11,0.0,0.0
5243,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.256260651061325e-10,0.0,0.0
5244,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.0514700221619933e-10,0.0,0.0
5245,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.695266397902742e-11,0.0,0.0
5246,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.8880896845985262e-11,0.0,0.0
5247,0.0,0.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.2543746303636e-12,0.0,0.0
5248,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.5003109865574515e-11,0.0,0.0
5249,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.654499422140361e-12,0.0,0.0
5250,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,2.6020852139652106e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.637534552401121e-11,0.0,0.0
5251,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.127808957335219e-11,0.0,0.0
5252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.1675993505377846e-11,0.0,0.0
5253,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.983746914102085e-12,0.0,0.0
5254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3010426069826053e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.979128220838902e-12,0.0,0.0
5255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-2.55440113505756e-12,0.0,0.0
5256,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,-2.0972557024379057e-11,0.0,0.0
5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.239936510889834e-18,0.0,0.0,0.0,0.0,0.0,0.0,-4.831335331800801e-11,0.0,0.0
5258,0.0,0.0,-1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,-7.806155721823416e-11,0.0,0.0
5259,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,-9.14681663743977e-11,0.0,0.0
5260,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-1.3010426069826053e-18,0.0,0.0,0.0,0.0,0.0,0.0,-1.2611245381322078e-10,0.0,0.0
5261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7947076036992655e-19,0.0,0.0,0.0,0.0,0.0,0.0,-1.348183786831214e-10,0.0,0.0
5262,0.0,0.0,-1.734723475976807e-17,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,-1.1549516898412548e-10,0.0,0.0
5263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4718896080885315e-11,0.0,0.0
5264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-4.022693289584822e-11,0.0,0.0
5265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,-2.97815105909649e-11,0.0,0.0
5266,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7536638807769123e-11,0.0,0.0
5267,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1318058429642406e-11,0.0,0.0
5268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8598456108520622e-12,0.0,0.0
5269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.268496584496461e-13,0.0,0.0
5270,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466205597163935e-12,0.0,0.0
5271,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3938184767757775e-11,0.0,0.0
5272,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0609292050721706e-11,0.0,0.0
5273,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.482902855012071e-11,0.0,0.0
5274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.432987476046037e-11,0.0,0.0
5275,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,8.679101881625684e-11,0.0,0.0
5276,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4001422243836714e-10,0.0,0.0
5277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0821211421662156e-10,0.0,0.0
5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.8884805658435653e-10,0.0,0.0
5279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.658300329334452e-10,0.0,0.0
5280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.135536357807723e-10,0.0,0.0
5281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.389271168747655e-10,0.0,0.0
5282,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.942712905631197e-10,0.0,0.0
5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,0.0,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,4.5866244136050227e-10,0.0,0.0
5284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,1.1295497870378313e-10,0.0,0.0
5285,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,2.828564049650595e-10,-1.1102230246251565e-16,0.0
5286,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,5.041158601670759e-10,2.7755575615628914e-17,0.0
5287,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,6.20204332335561e-10,0.0,0.0
5288,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,-5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,5.189946250538924e-10,0.0,0.0
5289,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.467395342544478e-10,0.0,0.0
5290,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0384406929661054e-10,0.0,0.0
5291,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.0535752532377956e-10,0.0,0.0
5292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.936548864658107e-10,0.0,0.0
5293,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.9261038864424336e-10,0.0,0.0
5294,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9968739429241396e-10,0.0,0.0
5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8208014530027867e-10,0.0,0.0
5296,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611546617321437e-10,0.0,0.0
5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.715570073836716e-10,0.0,0.0
5298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.991829089500243e-10,0.0,0.0
5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.1228531699744053e-10,0.0,0.0
5300,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.864499831252033e-10,0.0,0.0
5301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3856650816233014e-10,0.0,0.0
5302,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.4846968926794943e-10,0.0,0.0
