,Ethiopia Demand,Export Demand
4733,2107.76586,410.776586
4734,2221.218727,422.1218727
4735,2440.961524,444.0961524
4736,2590.021039,459.0021039
4737,2623.422598,462.3422598
4738,2582.665525,458.2665525
4739,2518.725959,451.8725959
4740,2461.900756,446.1900756
4741,2411.211574,441.1211574
4742,2406.76246,440.676246
4743,2426.911155,442.6911155
4744,2558.968954,455.8968954
4745,2783.025067,478.3025067
4746,2915.218376,491.5218376
4747,2804.994938,480.4994938
4748,2662.18739,466.218739
4749,2481.885598,448.1885598
4750,2311.458086,431.1458086
4751,2142.61623,414.261623
4752,1984.947544,398.4947544
4753,1913.116151,391.3116151
4754,1886.240346,388.6240346
4755,1878.072536,387.8072536
4756,1895.118055,389.5118055
4757,1929.095913,392.9095913
4758,2027.772288,402.7772288
4759,2211.07944,421.107944
4760,2399.085922,439.9085922
4761,2498.889224,449.8889224
4762,2486.022848,448.6022848
4763,2462.314729,446.2314729
4764,2408.846736,440.8846736
4765,2354.142071,435.4142071
4766,2305.185029,430.5185029
4767,2319.283685,431.9283685
4768,2448.172939,444.8172939
4769,2704.146588,470.4146588
4770,2898.612882,489.8612882
4771,2811.54016,481.154016
4772,2621.000026,462.1000026
4773,2408.815912,440.8815912
4774,2175.159783,417.5159783
4775,1990.542193,399.0542193
4776,1897.390708,389.7390708
4777,1833.846411,383.3846411
4778,1808.485072,380.8485072
4779,1830.661833,383.0661833
4780,1930.800474,393.0800474
4781,2092.859584,409.2859584
4782,2192.816718,419.2816718
4783,2381.288801,438.1288801
4784,2524.625505,452.4625505
4785,2616.574197,461.6574197
4786,2607.240526,460.7240526
4787,2561.835464,456.1835464
4788,2509.096266,450.9096266
4789,2460.178063,446.0178063
4790,2454.068668,445.4068668
4791,2521.645338,452.1645338
4792,2665.443921,466.5443921
4793,2827.834744,482.7834744
4794,2968.857093,496.8857093
4795,2884.54505,488.454505
4796,2699.077756,469.9077756
4797,2499.15614,449.915614
4798,2281.887352,428.1887352
4799,2104.301961,410.4301961
4800,2037.591314,403.7591314
4801,1994.048177,399.4048177
4802,1965.158523,396.5158523
4803,2004.148051,400.4148051
4804,2080.113355,408.0113355
4805,2201.171665,420.1171665
4806,2247.479776,424.7479776
4807,2455.768458,445.5768458
4808,2588.968547,458.8968547
4809,2686.68891,468.668891
4810,2719.369786,471.9369786
4811,2669.291924,466.9291924
4812,2633.293729,463.3293729
4813,2579.41033,457.941033
4814,2569.830833,456.9830833
4815,2610.518815,461.0518815
4816,2718.46874,471.846874
4817,2853.099509,485.3099509
4818,2958.578861,495.8578861
4819,2907.282556,490.7282556
4820,2747.038991,474.7038991
4821,2538.62377,453.862377
4822,2312.889147,431.2889147
4823,2141.072372,414.1072372
4824,2031.4802,403.14802
4825,1999.564955,399.9564955
4826,1993.899402,399.3899402
4827,2007.730665,400.7730665
4828,2065.723352,406.5723352
4829,2208.603331,420.8603331
4830,2267.209726,426.7209726
4831,2488.433397,448.8433397
4832,2606.864629,460.6864629
4833,2710.927426,471.0927426
4834,2700.245813,470.0245813
4835,2648.276157,464.8276157
4836,2589.71452,458.971452
4837,2536.257023,453.6257023
4838,2520.379752,452.0379752
4839,2562.05123,456.205123
4840,2665.644323,466.5644323
4841,2823.274455,482.3274455
4842,2995.919463,499.5919463
4843,2932.963393,493.2963393
4844,2714.463183,471.4463183
4845,2510.03825,451.003825
4846,2282.579312,428.2579312
4847,2096.667889,409.6667889
4848,2021.98344,402.198344
4849,1973.511943,397.3511943
4850,1963.649497,396.3649497
4851,1981.875383,398.1875383
4852,2090.71996,409.071996
4853,2196.709096,419.6709096
4854,2270.065262,427.0065262
4855,2471.778567,447.1778567
4856,2619.276569,461.9276569
4857,2727.0677,472.70677
4858,2754.198016,475.4198016
4859,2704.238773,470.4238773
4860,2652.911549,465.2911549
4861,2611.243983,461.1243983
4862,2616.857718,461.6857718
4863,2693.077436,469.3077436
4864,2827.232966,482.7232966
4865,2980.632805,498.0632805
4866,3132.027766,513.2027766
4867,3056.257616,505.6257616
4868,2852.434651,485.2434651
4869,2578.902455,457.8902455
4870,2350.556118,435.0556118
4871,2165.78918,416.578918
4872,2096.034046,409.6034046
4873,2041.62674,404.162674
4874,2013.358237,401.3358237
4875,2036.160348,403.6160348
4876,2139.321718,413.9321718
4877,2274.828434,427.4828434
4878,2356.17701,435.617701
4879,2566.616481,456.6616481
4880,2702.013835,470.2013835
4881,2776.568022,477.6568022
4882,2770.908291,477.0908291
4883,2731.917331,473.1917331
4884,2677.232611,467.7232611
4885,2622.044788,462.2044788
4886,2611.166017,461.1166017
4887,2645.362409,464.5362409
4888,2749.258967,474.9258967
4889,2869.715499,486.9715499
4890,2991.306401,499.1306401
4891,2943.736045,494.3736045
4892,2787.055054,478.7055054
4893,2574.522051,457.4522051
4894,2367.082977,436.7082977
4895,2184.952756,418.4952756
4896,2080.365193,408.0365193
4897,2023.91331,402.391331
4898,1987.823789,398.7823789
4899,1991.319084,399.1319084
4900,2031.680602,403.1680602
4901,2087.061003,408.7061003
4902,2206.421718,420.6421718
4903,2409.389539,440.9389539
4904,2576.754146,457.6754146
4905,2615.694528,461.5694528
4906,2603.700951,460.3700951
4907,2534.451593,453.4451593
4908,2489.510032,448.9510032
4909,2442.034533,444.2034533
4910,2427.77107,442.777107
4911,2441.831459,444.1831459
4912,2550.353484,455.0353484
4913,2794.801543,479.4801543
4914,2920.125742,492.0125742
4915,2826.703905,482.6703905
4916,2655.816422,465.5816422
4917,2472.353625,447.2353625
4918,2271.642807,427.1642807
4919,2114.389716,411.4389716
4920,2017.500449,401.7500449
4921,1930.444904,393.0444904
4922,1895.365313,389.5365313
4923,1886.59229,388.659229
4924,1902.164377,390.2164377
4925,1943.9435,394.39435
4926,2027.40288,402.740288
4927,2241.791701,424.1791701
4928,2429.25204,442.925204
4929,2516.522779,451.6522779
4930,2561.156579,456.1156579
4931,2530.500335,453.0500335
4932,2480.565141,448.0565141
4933,2433.229636,443.3229636
4934,2400.326219,440.0326219
4935,2425.19247,442.519247
4936,2546.89512,454.689512
4937,2780.346934,478.0346934
4938,2926.135509,492.6135509
4939,2864.987446,486.4987446
4940,2676.168382,467.6168382
4941,2446.409307,444.6409307
4942,2235.251633,423.5251633
4943,2035.910037,403.5910037
4944,1946.131984,394.6131984
4945,1870.495149,387.0495149
4946,1834.418797,383.4418797
4947,1852.248937,385.2248937
4948,1978.092367,397.8092367
4949,2217.28436,421.728436
4950,2398.199096,439.8199096
4951,2527.528184,452.7528184
4952,2592.926676,459.2926676
4953,2657.524896,465.7524896
4954,2636.649315,463.6649315
4955,2588.959672,458.8959672
4956,2543.278152,454.3278152
4957,2505.473953,450.5473953
4958,2529.335046,452.9335046
4959,2596.355362,459.6355362
4960,2715.355353,471.5355353
4961,2888.239221,488.8239221
4962,3048.049153,504.8049153
4963,2991.882605,499.1882605
4964,2799.025347,479.9025347
4965,2552.231823,455.2231823
4966,2298.187567,429.8187567
4967,2115.621806,411.5621806
4968,1987.508394,398.7508394
4969,1947.287921,394.7287921
4970,1928.582693,392.8582693
4971,1944.172435,394.4172435
4972,2094.175652,409.4175652
4973,2316.139857,431.6139857
4974,2450.133729,445.0133729
4975,2554.04317,455.404317
4976,2598.17587,459.817587
4977,2633.55616,463.355616
4978,2617.914504,461.7914504
4979,2561.307167,456.1307167
4980,2521.749738,452.1749738
4981,2503.364007,450.3364007
4982,2536.786275,453.6786275
4983,2602.225134,460.2225134
4984,2724.065107,472.4065107
4985,2873.084733,487.3084733
4986,3034.001456,503.4001456
4987,2993.661028,499.3661028
4988,2813.250638,481.3250638
4989,2581.361863,458.1361863
4990,2349.539412,434.9539412
4991,2170.541378,417.0541378
4992,2067.994765,406.7994765
4993,2024.996244,402.4996244
4994,2023.941367,402.3941367
4995,2069.911275,406.9911275
4996,2178.364591,417.8364591
4997,2370.009036,437.0009036
4998,2559.205141,455.9205141
4999,2634.302132,463.4302132
5000,2713.129747,471.3129747
5001,2734.358894,473.4358894
5002,2688.306821,468.8306821
5003,2628.864751,462.8864751
5004,2567.0128,456.70128
5005,2516.70648,451.670648
5006,2539.748215,453.9748215
5007,2598.306036,459.8306036
5008,2711.186612,471.1186612
5009,2870.168408,487.0168408
5010,3067.685296,506.7685296
5011,3045.260131,504.5260131
5012,2876.706949,487.6706949
5013,2635.147446,463.5147446
5014,2389.684114,438.9684114
5015,2214.368513,421.4368513
5016,2095.801771,409.5801771
5017,2057.454865,405.7454865
5018,2027.636301,402.7636301
5019,2051.900201,405.1900201
5020,2172.334689,417.2334689
5021,2402.214673,440.2214673
5022,2562.140934,456.2140934
5023,2651.812869,465.1812869
5024,2687.359493,468.7359493
5025,2710.788289,471.0788289
5026,2696.086042,469.6086042
5027,2634.356908,463.4356908
5028,2578.605001,457.8605001
5029,2541.193208,454.1193208
5030,2552.694656,455.2694656
5031,2635.089234,463.5089234
5032,2759.418199,475.9418199
5033,2906.923932,490.6923932
5034,3105.863674,510.5863674
5035,3102.936661,510.2936661
5036,2941.72296,494.172296
5037,2689.29986,468.929986
5038,2462.467321,446.2467321
5039,2255.214908,425.5214908
5040,2144.826472,414.4826472
5041,2093.812639,409.3812639
5042,2077.043484,407.7043484
5043,2114.517592,411.4517592
5044,2226.362185,422.6362185
5045,2438.401246,443.8401246
5046,2644.256572,464.4256572
5047,2720.558551,472.0558551
5048,2772.882631,477.2882631
5049,2804.724873,480.4724873
5050,2766.516244,476.6516244
5051,2711.794498,471.1794498
5052,2642.905386,464.2905386
5053,2589.933339,458.9933339
5054,2574.956732,457.4956732
5055,2586.562197,458.6562197
5056,2671.8752,467.18752
5057,2820.420637,482.0420637
5058,2980.271413,498.0271413
5059,2934.130781,493.4130781
5060,2831.273736,483.1273736
5061,2645.554222,464.5554222
5062,2454.149497,445.4149497
5063,2276.143166,427.6143166
5064,2160.847937,416.0847937
5065,2094.073352,409.4073352
5066,2051.430211,405.1430211
5067,2057.597246,405.7597246
5068,2090.736946,409.0736946
5069,2158.49665,415.849665
5070,2252.35021,425.235021
5071,2402.952629,440.2952629
5072,2543.329397,454.3329397
5073,2615.528099,461.5528099
5074,2622.15415,462.215415
5075,2553.416294,455.3416294
5076,2480.741303,448.0741303
5077,2419.29216,441.929216
5078,2396.435941,439.6435941
5079,2426.168427,442.6168427
5080,2573.306183,457.3306183
5081,2817.707958,481.7707958
5082,2957.207825,495.7207825
5083,2872.115169,487.2115169
5084,2715.458131,471.5458131
5085,2541.545057,454.1545057
5086,2367.600205,436.7600205
5087,2181.956366,418.1956366
5088,2029.076809,402.9076809
5089,1947.966234,394.7966234
5090,1907.466057,390.7466057
5091,1902.288149,390.2288149
5092,1920.416697,392.0416697
5093,1939.434552,393.9434552
5094,2025.846616,402.5846616
5095,2212.457156,421.2457156
5096,2413.772615,441.3772615
5097,2524.823712,452.4823712
5098,2551.903736,455.1903736
5099,2517.329062,451.7329062
5100,2462.88597,446.288597
5101,2403.686196,440.3686196
5102,2351.859016,435.1859016
5103,2370.205143,437.0205143
5104,2516.58977,451.658977
5105,2751.665603,475.1665603
5106,2935.202932,493.5202932
5107,2850.260195,485.0260195
5108,2681.35841,468.135841
5109,2492.858557,449.2858557
5110,2256.409494,425.6409494
5111,2085.152222,408.5152222
5112,1968.353312,396.8353312
5113,1924.316995,392.4316995
5114,1902.068089,390.2068089
5115,1934.64361,393.464361
5116,2054.514205,405.4514205
5117,2243.68445,424.368445
5118,2367.000431,436.7000431
5119,2535.248238,453.5248238
5120,2636.687678,463.6687678
5121,2680.033848,468.0033848
5122,2660.658896,466.0658896
5123,2610.907499,461.0907499
5124,2551.63577,455.163577
5125,2520.534443,452.0534443
5126,2504.823029,450.4823029
5127,2563.487921,456.3487921
5128,2684.052193,468.4052193
5129,2823.656269,482.3656269
5130,2998.4096,499.84096
5131,2939.836033,493.9836033
5132,2766.691357,476.6691357
5133,2550.738161,455.0738161
5134,2336.748426,433.6748426
5135,2171.160238,417.1160238
5136,2037.72501,403.772501
5137,1991.622932,399.1622932
5138,1976.742994,397.6742994
5139,1997.777943,399.7777943
5140,2148.29772,414.829772
5141,2396.861365,439.6861365
5142,2628.717789,462.8717789
5143,2610.18777,461.018777
5144,2633.245632,463.3245632
5145,2635.791595,463.5791595
5146,2574.424044,457.4424044
5147,2523.010266,452.3010266
5148,2463.904489,446.3904489
5149,2425.328075,442.5328075
5150,2436.340542,443.6340542
5151,2514.116238,451.4116238
5152,2654.286211,465.4286211
5153,2830.685891,483.0685891
5154,3017.970639,501.7970639
5155,2999.120645,499.9120645
5156,2825.283532,482.5283532
5157,2599.941029,459.9941029
5158,2367.858246,436.7858246
5159,2185.18465,418.518465
5160,2013.847886,401.3847886
5161,1969.939827,396.9939827
5162,1947.978926,394.7978926
5163,1988.104542,398.8104542
5164,2126.124584,412.6124584
5165,2391.875366,439.1875366
5166,2568.38813,456.838813
5167,2629.519397,462.9519397
5168,2603.535094,460.3535094
5169,2630.261743,463.0261743
5170,2593.164486,459.3164486
5171,2539.020279,453.9020279
5172,2485.478423,448.5478423
5173,2445.155077,444.5155077
5174,2465.847433,446.5847433
5175,2533.053742,453.3053742
5176,2657.630823,465.7630823
5177,2798.141479,479.8141479
5178,2954.912651,495.4912651
5179,2922.518922,492.2518922
5180,2763.582074,476.3582074
5181,2538.024186,453.8024186
5182,2332.920558,433.2920558
5183,2159.841729,415.9841729
5184,2060.211632,406.0211632
5185,2011.690989,401.1690989
5186,2007.678179,400.7678179
5187,2040.934972,404.0934972
5188,2202.163177,420.2163177
5189,2485.783225,448.5783225
5190,2657.858995,465.7858995
5191,2666.416634,466.6416634
5192,2639.261316,463.9261316
5193,2684.095709,468.4095709
5194,2630.87879,463.087879
5195,2568.889421,456.8889421
5196,2515.015661,451.5015661
5197,2464.471722,446.4471722
5198,2475.079186,447.5079186
5199,2526.151995,452.6151995
5200,2629.483611,462.9483611
5201,2754.338774,475.4338774
5202,2970.466702,497.0466702
5203,2922.821911,492.2821911
5204,2760.304357,476.0304357
5205,2533.494817,453.3494817
5206,2345.157576,434.5157576
5207,2183.176528,418.3176528
5208,2077.225468,407.7225468
5209,2022.941647,402.2941647
5210,2022.983255,402.2983255
5211,2052.179618,405.2179618
5212,2194.429381,419.4429381
5213,2470.098244,447.0098244
5214,2660.621297,466.0621297
5215,2671.454356,467.1454356
5216,2666.548804,466.6548804
5217,2692.25846,469.225846
5218,2642.8007,464.28007
5219,2577.151514,457.7151514
5220,2509.291419,450.9291419
5221,2445.197639,444.5197639
5222,2440.665788,444.0665788
5223,2459.364527,445.9364527
5224,2524.13891,452.413891
5225,2633.046089,463.3046089
5226,2840.059452,484.0059452
5227,2830.750687,483.0750687
5228,2723.806111,472.3806111
5229,2561.950648,456.1950648
5230,2403.855869,440.3855869
5231,2220.533162,422.0533162
5232,2152.235617,415.2235617
5233,2088.01358,408.801358
5234,2067.085131,406.7085131
5235,2067.205468,406.7205468
5236,2105.37936,410.537936
5237,2179.211433,417.9211433
5238,2310.920246,431.0920246
5239,2492.227196,449.2227196
5240,2595.676954,459.5676954
5241,2593.711774,459.3711774
5242,2513.608649,451.3608649
5243,2442.730309,444.2730309
5244,2369.787067,436.9787067
5245,2321.830698,432.1830698
5246,2263.833526,426.3833526
5247,2268.118023,426.8118023
5248,2369.508508,436.9508508
5249,2581.319874,458.1319874
5250,2768.807029,476.8807029
5251,2691.786943,469.1786943
5252,2556.303799,455.6303799
5253,2396.723183,439.6723183
5254,2255.278273,425.5278273
5255,2103.664874,410.3664874
5256,1978.961921,397.8961921
5257,1891.177772,389.1177772
5258,1855.656914,385.5656914
5259,1834.732569,383.4732569
5260,1853.996728,385.3996728
5261,1896.961084,389.6961084
5262,2000.274378,400.0274378
5263,2193.466498,419.3466498
5264,2351.1432,435.11432
5265,2424.206492,442.4206492
5266,2401.019896,440.1019896
5267,2348.670049,434.8670049
5268,2270.153057,427.0153057
5269,2187.753039,418.7753039
5270,2130.254486,413.0254486
5271,2125.544087,412.5544087
5272,2249.85721,424.985721
5273,2470.501625,447.0501625
5274,2699.908374,469.9908374
5275,2645.145593,464.5145593
5276,2491.011424,449.1011424
5277,2297.312001,429.7312001
5278,2116.378562,411.6378562
5279,1957.019725,395.7019725
5280,1899.520789,389.9520789
5281,1847.889718,384.7889718
5282,1818.706905,381.8706905
5283,1812.482803,381.2482803
5284,1839.742998,383.9742998
5285,1886.707568,388.6707568
5286,2017.655045,401.7655045
5287,2203.006392,420.3006392
5288,2369.296559,436.9296559
5289,2433.873594,443.3873594
5290,2406.147513,440.6147513
5291,2349.558021,434.9558021
5292,2292.012325,429.2012325
5293,2233.123651,423.3123651
5294,2188.705139,418.8705139
5295,2208.585009,420.8585009
5296,2335.9117,433.59117
5297,2563.476851,456.3476851
5298,2804.361191,480.4361191
5299,2725.724244,472.5724244
5300,2553.459523,455.3459523
5301,2334.958741,433.4958741
5302,2137.360261,413.7360261
5303,1979.62172,397.962172
5304,1893.747878,389.3747878
5305,1865.852791,386.5852791
5306,1847.129145,384.7129145
5307,1882.186787,388.2186787
5308,2031.688427,403.1688427
5309,2295.970358,429.5970358
5310,2473.525785,447.3525785
5311,2537.26743,453.726743
5312,2567.069962,456.7069962
5313,2591.015223,459.1015223
5314,2565.246305,456.5246305
5315,2522.056448,452.2056448
5316,2478.683271,447.8683271
5317,2432.346723,443.2346723
5318,2434.638939,443.4638939
5319,2490.004071,449.0004071
5320,2579.226533,457.9226533
5321,2705.356634,470.5356634
5322,2925.166518,492.5166518
5323,2909.490126,490.9490126
5324,2759.585201,475.9585201
5325,2517.20634,451.720634
5326,2305.60406,430.560406
5327,2130.754918,413.0754918
5328,2016.190584,401.6190584
5329,1956.818655,395.6818655
5330,1944.607021,394.4607021
5331,1964.702561,396.4702561
5332,2105.850877,410.5850877
5333,2390.184451,439.0184451
5334,2566.045813,456.6045813
5335,2598.582877,459.8582877
5336,2595.941389,459.5941389
5337,2597.591937,459.7591937
5338,2539.982399,453.9982399
5339,2491.405262,449.1405262
5340,2432.553518,443.2553518
5341,2391.201156,439.1201156
5342,2384.756708,438.4756708
5343,2442.564071,444.2564071
5344,2561.391717,456.1391717
5345,2685.430195,468.5430195
5346,2905.875734,490.5875734
5347,2890.498514,489.0498514
5348,2746.868268,474.6868268
5349,2530.287432,453.0287432
5350,2304.928228,430.4928228
5351,2115.415869,411.5415869
5352,1989.834488,398.9834488
5353,1936.757564,393.6757564
5354,1927.864109,392.7864109
5355,1952.522896,395.2522896
5356,2097.573992,409.7573992
5357,2367.096814,436.7096814
5358,2576.204281,457.6204281
5359,2599.257277,459.9257277
5360,2585.066531,458.5066531
5361,2623.606109,462.3606109
5362,2607.827035,460.7827035
5363,2565.351182,456.5351182
5364,2514.797795,451.4797795
5365,2466.614209,446.6614209
5366,2472.09482,447.209482
5367,2527.327973,452.7327973
5368,2633.238857,463.3238857
5369,2788.015838,478.8015838
5370,2965.74676,496.574676
5371,2931.744854,493.1744854
5372,2722.744745,472.2744745
5373,2524.959795,452.4959795
5374,2262.874364,426.2874364
5375,2088.250818,408.8250818
5376,1984.963004,398.4963004
5377,1938.895089,393.8895089
5378,1920.903006,392.0903006
5379,1951.510199,395.1510199
5380,2094.028596,409.4028596
5381,2330.019025,433.0019025
5382,2526.037766,452.6037766
5383,2598.928999,459.8928999
5384,2605.375547,460.5375547
5385,2666.114218,466.6114218
5386,2628.612054,462.8612054
5387,2562.449744,456.2449744
5388,2491.740601,449.1740601
5389,2426.60559,442.660559
5390,2424.957618,442.4957618
5391,2463.109275,446.3109275
5392,2542.528362,454.2528362
5393,2607.520993,460.7520993
5394,2776.349775,477.6349775
5395,2748.808349,474.8808349
5396,2611.523115,461.1523115
5397,2448.069398,444.8069398
5398,2272.049432,427.2049432
5399,2100.407388,410.0407388
5400,2014.530779,401.4530779
5401,1947.012321,394.7012321
5402,1920.219253,392.0219253
5403,1931.909842,393.1909842
5404,1975.17776,397.517776
5405,2057.69592,405.769592
5406,2179.765496,417.9765496
5407,2375.363107,437.5363107
5408,2547.229505,454.7229505
5409,2579.983098,457.9983098
5410,2560.319472,456.0319472
5411,2518.455703,451.8455703
5412,2467.048318,446.7048318
5413,2411.501011,441.1501011
5414,2370.741934,437.0741934
5415,2381.137259,438.1137259
5416,2461.528295,446.1528295
5417,2662.682574,466.2682574
5418,2826.41838,482.641838
5419,2735.008101,473.5008101
5420,2570.297483,457.0297483
5421,2413.455598,441.3455598
5422,2274.03427,427.403427
5423,2101.904868,410.1904868
5424,2008.64507,400.864507
5425,1948.386887,394.8386887
5426,1922.811404,392.2811404
5427,1919.382528,391.9382528
5428,1955.659186,395.5659186
5429,2010.842907,401.0842907
5430,2126.729798,412.6729798
5431,2339.820873,433.9820873
5432,2538.978767,453.8978767
5433,2639.634541,463.9634541
5434,2667.668382,466.7668382
5435,2634.039319,463.4039319
5436,2581.249066,458.1249066
5437,2525.304104,452.5304104
5438,2460.473131,446.0473131
5439,2466.321622,446.6321622
5440,2580.734605,458.0734605
5441,2795.305124,479.5305124
5442,2983.155388,498.3155388
5443,2900.103586,490.0103586
5444,2726.091934,472.6091934
5445,2507.226039,450.7226039
5446,2298.612419,429.8612419
5447,2099.106875,409.9106875
5448,1898.118072,389.8118072
5449,1867.698493,386.7698493
5450,1859.660563,385.9660563
5451,1899.306455,389.9306455
5452,2061.029462,406.1029462
5453,2368.550014,436.8550014
5454,2564.381332,456.4381332
5455,2608.575489,460.8575489
5456,2630.659398,463.0659398
5457,2671.801052,467.1801052
5458,2656.443394,465.6443394
5459,2613.519499,461.3519499
5460,2557.041278,455.7041278
5461,2501.030279,450.1030279
5462,2500.577753,450.0577753
5463,2558.541525,455.8541525
5464,2653.759154,465.3759154
5465,2775.446249,477.5446249
5466,3001.272579,500.1272579
5467,2971.625502,497.1625502
5468,2783.514811,478.3514811
5469,2527.554331,452.7554331
5470,2292.117011,429.2117011
5471,2106.816623,410.6816623
5472,1941.528848,394.1528848
5473,1901.2452,390.12452
5474,1881.719851,388.1719851
5475,1914.350531,391.4350531
5476,2053.113682,405.3113682
5477,2348.228306,434.8228306
5478,2530.620481,453.0620481
5479,2540.919708,454.0919708
5480,2541.477779,454.1477779
5481,2564.790247,456.4790247
5482,2510.305834,451.0305834
5483,2455.271079,445.5271079
5484,2411.285245,441.1285245
5485,2374.627441,437.4627441
5486,2384.638185,438.4638185
5487,2452.402087,445.2402087
5488,2556.250358,455.6250358
5489,2685.071857,468.5071857
5490,2921.522543,492.1522543
5491,2914.281067,491.4281067
5492,2764.405439,476.4405439
5493,2524.40115,452.440115
5494,2317.35267,431.735267
5495,2145.761968,414.5761968
5496,2022.889447,402.2889447
5497,1984.609533,398.4609533
5498,1981.019476,398.1019476
5499,2002.289371,400.2289371
5500,2147.061335,414.7061335
5501,2417.409337,441.7409337
5502,2586.506562,458.6506562
5503,2598.973088,459.8973088
5504,2606.694764,460.6694764
5505,2634.649304,463.4649304
5506,2582.254797,458.2254797
5507,2521.271731,452.1271731
5508,2460.958581,446.0958581
5509,2410.185993,441.0185993
5510,2390.136259,439.0136259
5511,2445.535268,444.5535268
5512,2559.929356,455.9929356
5513,2672.28297,467.228297
5514,2913.652092,491.3652092
5515,2898.592938,489.8592938
5516,2731.621404,473.1621404
5517,2525.227093,452.5227093
5518,2309.94238,430.994238
5519,2135.507688,413.5507688
5520,2038.280887,403.8280887
5521,1999.140485,399.9140485
5522,1974.153134,397.4153134
5523,1999.154131,399.9154131
5524,2116.59805,411.659805
5525,2351.917419,435.1917419
5526,2548.015748,454.8015748
5527,2548.807336,454.8807336
5528,2555.581111,455.5581111
5529,2609.618056,460.9618056
5530,2578.403263,457.8403263
5531,2521.173057,452.1173057
5532,2481.85153,448.185153
5533,2444.490983,444.4490983
5534,2448.180001,444.8180001
5535,2512.597669,451.2597669
5536,2615.150103,461.5150103
5537,2755.069669,475.5069669
5538,2959.624481,495.9624481
5539,2931.896968,493.1896968
5540,2779.434438,477.9434438
5541,2543.923637,454.3923637
5542,2314.701639,431.4701639
5543,2150.287138,415.0287138
5544,2023.486168,402.3486168
5545,1978.727355,397.8727355
5546,1967.329353,396.7329353
5547,1992.247709,399.2247709
5548,2139.086675,413.9086675
5549,2361.824526,436.1824526
5550,2570.314469,457.0314469
5551,2567.475251,456.7475251
5552,2580.911341,458.0911341
5553,2599.37351,459.937351
5554,2562.565309,456.2565309
5555,2526.893482,452.6893482
5556,2472.305814,447.2305814
5557,2407.32893,440.732893
5558,2390.681066,439.0681066
5559,2414.780923,441.4780923
5560,2479.637184,447.9637184
5561,2578.742133,457.8742133
5562,2789.112323,478.9112323
5563,2792.310547,479.2310547
5564,2636.561043,463.6561043
5565,2454.489416,445.4489416
5566,2307.821937,430.7821937
5567,2152.238862,415.2238862
5568,2091.862442,409.1862442
5569,2037.026562,403.7026562
5570,2024.696405,402.4696405
5571,2024.3854,402.43854
5572,2065.459585,406.5459585
5573,2136.036558,413.6036558
5574,2260.833128,426.0833128
5575,2429.696646,442.9696646
5576,2545.825451,454.5825451
5577,2534.579373,453.4579373
5578,2460.001137,446.0001137
5579,2386.320129,438.6320129
5580,2315.029535,431.5029535
5581,2258.777004,425.8777004
5582,2213.170873,421.3170873
5583,2211.079249,421.1079249
5584,2297.339771,429.7339771
5585,2492.886137,449.2886137
5586,2705.385167,470.5385167
5587,2642.108645,464.2108645
5588,2499.280484,449.9280484
5589,2316.767973,431.6767973
5590,2172.427732,417.2427732
5591,2025.466425,402.5466425
5592,1940.510329,394.0510329
5593,1884.667191,388.4667191
5594,1852.046149,385.2046149
5595,1858.009156,385.8009156
5596,1887.880015,388.7880015
5597,1935.7546,393.57546
5598,2080.996077,408.0996077
5599,2267.086049,426.7086049
5600,2407.976705,440.7976705
5601,2451.3829,445.13829
5602,2437.662431,443.7662431
5603,2405.096166,440.5096166
5604,2357.026714,435.7026714
5605,2290.000958,429.0000958
5606,2223.328387,422.3328387
5607,2218.162025,421.8162025
5608,2289.1816,428.91816
5609,2487.026862,448.7026862
5610,2733.10915,473.310915
5611,2691.392915,469.1392915
5612,2490.85263,449.085263
5613,2292.809352,429.2809352
5614,2132.306315,413.2306315
5615,1984.381457,398.4381457
5616,1937.712432,393.7712432
5617,1900.318866,390.0318866
5618,1885.665288,388.5665288
5619,1918.191949,391.8191949
5620,2063.937867,406.3937867
5621,2355.391148,435.5391148
5622,2524.609759,452.4609759
5623,2540.333866,454.0333866
5624,2566.695783,456.6695783
5625,2612.652713,461.2652713
5626,2584.690253,458.4690253
5627,2523.192154,452.3192154
5628,2477.335807,447.7335807
5629,2427.80218,442.780218
5630,2436.13346,443.613346
5631,2486.728358,448.6728358
5632,2570.237935,457.0237935
5633,2665.944258,466.5944258
5634,2909.832431,490.9832431
5635,2900.730272,490.0730272
5636,2734.755308,473.4755308
5637,2484.795052,448.4795052
5638,2263.444078,426.3444078
5639,2108.274309,410.8274309
5640,2011.862475,401.1862475
5641,1969.895452,396.9895452
5642,1955.314877,395.5314877
5643,1990.569581,399.0569581
5644,2129.039001,412.9039001
5645,2399.128483,439.9128483
5646,2533.628418,453.3628418
5647,2523.582652,452.3582652
5648,2559.105704,455.9105704
5649,2569.766227,456.9766227
5650,2525.91972,452.591972
5651,2465.156715,446.5156715
5652,2403.170208,440.3170208
5653,2367.814349,436.7814349
5654,2375.664664,437.5664664
5655,2434.853942,443.4853942
5656,2543.225188,454.3225188
5657,2647.079853,464.7079853
5658,2897.455514,489.7455514
5659,2885.414222,488.5414222
5660,2714.25801,471.425801
5661,2469.033919,446.9033919
5662,2253.394781,425.3394781
5663,2102.088379,410.2088379
5664,2030.869261,403.0869261
5665,1995.78528,399.578528
5666,1984.541015,398.4541015
5667,2026.599555,402.6599555
5668,2162.573398,416.2573398
5669,2366.752696,436.6752696
5670,2519.145467,451.9145467
