,B_Lake Tana,B_Grand Renaissance Dam,B_Grand Renaissance Dam Discharge,B_Gibgel Gibe II,B_Gibgel Gibe III,B_Gibgel Gibe III Discharge,B_Ethiopia,B_Genaledawa III Discharge
3655,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,3.3937652688109665e-10,0.0
3656,0.0,2.7755575615628914e-17,0.0,0.0,1.1102230246251565e-16,0.0,2.588684822057985e-10,0.0
3657,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.5794654473211267e-10,0.0
3658,0.0,0.0,0.0,0.0,0.0,0.0,7.960210268720402e-11,0.0
3659,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,5.128697466716403e-11,0.0
3660,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,5.5212723282238585e-11,0.0
3661,0.0,1.3877787807814457e-17,0.0,0.0,2.7755575615628914e-17,0.0,7.744382912733272e-11,0.0
3662,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.176729824692302e-10,0.0
3663,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.4724577113156556e-10,0.0
3664,0.0,-8.326672684688674e-17,0.0,0.0,8.326672684688674e-17,0.0,1.3005063692617114e-10,0.0
3665,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.694218099146383e-10,0.0
3666,0.0,-1.6653345369377348e-16,0.0,0.0,5.551115123125783e-17,0.0,1.7501378124507028e-10,0.0
3667,0.0,-8.326672684688674e-17,0.0,0.0,-1.1102230246251565e-16,0.0,2.1874591027426504e-10,0.0
3668,0.0,7.632783294297951e-17,0.0,1.1102230246251565e-16,0.0,0.0,4.484039806129658e-10,0.0
3669,0.0,-1.734723475976807e-17,0.0,0.0,1.1102230246251565e-16,0.0,6.691505127776054e-10,0.0
3670,0.0,-1.3877787807814457e-17,0.0,0.0,2.220446049250313e-16,0.0,9.29087917711513e-10,0.0
3671,0.0,6.938893903907228e-18,0.0,4.440892098500626e-16,0.0,0.0,1.314860220702485e-09,0.0
3672,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,1.0402043670865169e-09,0.0
3673,0.0,-6.938893903907228e-18,0.0,4.440892098500626e-16,-8.881784197001252e-16,0.0,1.0638734337931055e-09,0.0
3674,0.0,-6.938893903907228e-18,0.0,-4.440892098500626e-16,0.0,0.0,1.3580310209704294e-09,0.0
3675,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,1.0001137695780926e-09,0.0
3676,0.0,0.0,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,7.583338401673245e-10,0.0
3677,0.0,-6.938893903907228e-18,0.0,0.0,1.1102230246251565e-16,0.0,5.964926330648268e-10,0.0
3678,0.0,3.469446951953614e-18,0.0,5.551115123125783e-17,0.0,0.0,5.062092967023091e-10,0.0
3679,0.0,0.0,0.0,-1.1102230246251565e-16,-5.551115123125783e-17,0.0,4.56841675600117e-10,0.0
3680,0.0,-3.469446951953614e-18,0.0,1.3877787807814457e-17,-9.71445146547012e-17,0.0,3.972191464640673e-10,0.0
3681,0.0,-1.734723475976807e-18,0.0,7.632783294297951e-17,-3.469446951953614e-17,0.0,2.3644930458033286e-10,0.0
3682,0.0,-8.673617379884035e-19,0.0,-8.673617379884035e-18,-1.0408340855860843e-17,0.0,1.2467937793303463e-10,0.0
3683,0.0,0.0,0.0,-2.6020852139652106e-18,-2.6020852139652106e-18,0.0,6.795275453441718e-11,0.0
3684,0.0,0.0,0.0,-8.673617379884035e-19,-8.673617379884035e-19,0.0,4.3144154915353283e-11,0.0
3685,0.0,0.0,0.0,-8.673617379884035e-19,-8.673617379884035e-19,0.0,2.97735169851876e-11,0.0
3686,0.0,0.0,0.0,-1.734723475976807e-18,-8.673617379884035e-19,0.0,2.6716406864579767e-11,0.0
3687,0.0,0.0,0.0,-1.734723475976807e-18,-8.673617379884035e-19,0.0,2.8451907496673812e-11,0.0
3688,0.0,0.0,0.0,-8.673617379884035e-19,-8.673617379884035e-19,0.0,2.740319082761289e-11,0.0
3689,0.0,0.0,0.0,0.0,0.0,0.0,2.745714766660967e-11,0.0
3690,0.0,0.0,0.0,0.0,0.0,0.0,2.6581403744785348e-11,0.0
3691,0.0,0.0,0.0,0.0,0.0,0.0,2.5154989202746947e-11,0.0
3692,0.0,0.0,0.0,0.0,0.0,0.0,2.0163426484032243e-11,0.0
3693,0.0,0.0,0.0,0.0,0.0,0.0,1.3678835841801629e-11,0.0
3694,0.0,0.0,0.0,0.0,0.0,0.0,9.887202168101794e-12,0.0
3695,0.0,0.0,0.0,0.0,0.0,0.0,7.260858581048524e-12,0.0
3696,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,1.6060486274227515e-11,0.0
3697,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,2.3637092283479433e-11,0.0
3698,0.0,0.0,0.0,-3.469446951953614e-18,1.1015494072452725e-16,0.0,2.601918680511517e-11,0.0
3699,0.0,0.0,0.0,-1.1709383462843448e-16,1.1015494072452725e-16,0.0,2.5008439763496426e-11,0.0
3700,0.0,0.0,0.0,2.1684043449710089e-16,1.1015494072452725e-16,0.0,2.2723600778817854e-11,0.0
3701,0.0,0.0,0.0,-3.469446951953614e-18,1.1015494072452725e-16,0.0,1.600164445392238e-11,0.0
3702,0.0,0.0,0.0,2.1684043449710089e-16,2.203098814490545e-16,0.0,1.3820722344348724e-11,0.0
3703,0.0,0.0,0.0,-5.204170427930421e-18,-1.734723475976807e-18,0.0,1.2540635196955918e-11,0.0
3704,0.0,0.0,0.0,-6.938893903907228e-18,-1.734723475976807e-18,0.0,1.4488854560568143e-11,0.0
3705,0.0,0.0,0.0,-4.336808689942018e-18,0.0,0.0,2.283861988416902e-11,0.0
3706,0.0,0.0,0.0,-2.6020852139652106e-18,0.0,0.0,3.231814815762846e-11,0.0
3707,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,3.285460792312733e-11,0.0
3708,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,3.9605652091267984e-11,0.0
3709,0.0,0.0,0.0,-2.6020852139652106e-18,0.0,0.0,4.5420556205044704e-11,0.0
3710,0.0,0.0,0.0,-2.6020852139652106e-18,-8.673617379884035e-19,0.0,4.845368550832063e-11,0.0
3711,0.0,0.0,0.0,-2.6020852139652106e-18,-1.734723475976807e-18,0.0,6.413891640022484e-11,0.0
3712,0.0,0.0,0.0,-2.6020852139652106e-18,-2.6020852139652106e-18,0.0,8.976464016541286e-11,0.0
3713,0.0,0.0,0.0,-8.673617379884035e-18,-6.938893903907228e-18,0.0,1.346762701359694e-10,0.0
3714,0.0,0.0,0.0,-1.3877787807814457e-17,-1.734723475976807e-17,0.0,1.5726797641946177e-10,0.0
3715,0.0,0.0,0.0,-3.469446951953614e-17,-4.163336342344337e-17,0.0,1.8389556544207153e-10,0.0
3716,0.0,0.0,0.0,4.163336342344337e-17,4.163336342344337e-17,0.0,2.035775992226263e-10,0.0
3717,0.0,0.0,0.0,1.3877787807814457e-17,-8.326672684688674e-17,0.0,2.0402168843247637e-10,0.0
3718,0.0,0.0,0.0,0.0,-8.326672684688674e-17,0.0,1.7790213746593508e-10,0.0
3719,0.0,0.0,0.0,8.326672684688674e-17,-1.1102230246251565e-16,0.0,1.5400303254864411e-10,0.0
3720,0.0,0.0,0.0,-2.7755575615628914e-17,-1.1102230246251565e-16,0.0,1.319691023127234e-10,0.0
3721,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,1.2072121080564102e-10,0.0
3722,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,1.0471623568264476e-10,0.0
3723,0.0,0.0,0.0,0.0,0.0,0.0,1.5289458588085836e-10,0.0
3724,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,1.0416556506243069e-10,0.0
3725,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,5.3589133131026756e-11,0.0
3726,0.0,5.551115123125783e-17,0.0,-1.3877787807814457e-17,0.0,0.0,2.566480361565482e-11,0.0
3727,0.0,0.0,0.0,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,2.808775434459676e-11,0.0
3728,0.0,-2.7755575615628914e-17,0.0,0.0,1.3877787807814457e-17,0.0,2.667022158675536e-11,0.0
3729,0.0,0.0,0.0,-1.3877787807814457e-17,1.3877787807814457e-17,0.0,1.8637535958987428e-11,0.0
3730,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,1.9830359576644696e-11,0.0
3731,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,2.1803003846798674e-11,0.0
3732,0.0,6.938893903907228e-18,0.0,0.0,-1.3877787807814457e-17,0.0,4.127009844978602e-11,0.0
3733,0.0,1.0408340855860843e-17,0.0,-1.3877787807814457e-17,-2.7755575615628914e-17,0.0,5.395861535362201e-11,0.0
3734,0.0,0.0,0.0,0.0,0.0,0.0,6.255884699157832e-11,0.0
3735,0.0,0.0,0.0,6.938893903907228e-18,-6.938893903907228e-18,0.0,6.363709559309427e-11,0.0
3736,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,5.697220473166453e-11,0.0
3737,0.0,-6.938893903907228e-18,0.0,3.469446951953614e-18,0.0,0.0,7.101430554712351e-11,0.0
3738,0.0,0.0,0.0,6.938893903907228e-18,-1.3877787807814457e-17,0.0,9.013945145852631e-11,0.0
3739,0.0,0.0,0.0,0.0,0.0,0.0,1.2501999435698963e-10,0.0
3740,0.0,0.0,0.0,6.938893903907228e-18,-2.7755575615628914e-17,0.0,1.3667289522345527e-10,0.0
3741,0.0,0.0,0.0,-1.3877787807814457e-17,2.7755575615628914e-17,0.0,1.589519627032132e-10,0.0
3742,0.0,0.0,0.0,1.3877787807814457e-17,5.551115123125783e-17,0.0,1.7556800457896315e-10,0.0
3743,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.0318680071795825e-10,0.0
3744,0.0,0.0,0.0,1.3877787807814457e-17,5.551115123125783e-17,0.0,2.1385915260907495e-10,0.0
3745,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,1.8135182244805037e-10,0.0
3746,0.0,0.0,0.0,0.0,2.0816681711721685e-17,0.0,1.4443912732531317e-10,0.0
3747,0.0,0.0,0.0,6.938893903907228e-18,-2.7755575615628914e-17,0.0,9.957545898942044e-11,0.0
3748,0.0,0.0,0.0,-2.0816681711721685e-17,-2.7755575615628914e-17,0.0,8.539302598364884e-11,0.0
3749,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,1.1229417395952623e-10,0.0
3750,0.0,0.0,0.0,0.0,0.0,0.0,1.1016254575224593e-10,0.0
3751,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,1.0561507224338129e-10,0.0
3752,0.0,0.0,0.0,0.0,0.0,0.0,1.0511769232834922e-10,0.0
3753,0.0,0.0,0.0,0.0,0.0,0.0,9.089262675843202e-11,0.0
3754,0.0,-2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,6.782485684198036e-11,0.0
3755,0.0,0.0,0.0,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,5.189448870623892e-11,0.0
3756,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,4.636646622202534e-11,0.0
3757,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,4.508393658397836e-11,0.0
3758,0.0,0.0,0.0,6.938893903907228e-18,-6.938893903907228e-18,0.0,5.575628847509506e-11,0.0
3759,0.0,2.7755575615628914e-17,0.0,-1.3877787807814457e-17,-6.938893903907228e-18,0.0,6.369660354721418e-11,0.0
3760,0.0,2.7755575615628914e-17,0.0,-6.938893903907228e-18,-6.938893903907228e-18,0.0,6.049205580893613e-11,0.0
3761,0.0,0.0,0.0,-6.938893903907228e-18,-1.3877787807814457e-17,0.0,6.976819122428424e-11,0.0
3762,0.0,1.3877787807814457e-17,0.0,1.3877787807814457e-17,-1.3877787807814457e-17,0.0,7.422329417750007e-11,0.0
3763,0.0,-1.3877787807814457e-17,0.0,2.7755575615628914e-17,0.0,0.0,1.3592327263722837e-10,0.0
3764,0.0,6.938893903907228e-18,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,1.3319390035348988e-10,0.0
3765,0.0,3.469446951953614e-18,0.0,2.7755575615628914e-17,0.0,0.0,1.5157652910602337e-10,0.0
3766,0.0,1.0408340855860843e-17,0.0,0.0,1.1102230246251565e-16,0.0,1.627538104287396e-10,0.0
3767,0.0,-1.3877787807814457e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,1.350692890866867e-10,0.0
3768,0.0,-1.214306433183765e-17,0.0,0.0,-1.1102230246251565e-16,0.0,8.127498674070921e-11,0.0
3769,0.0,-8.673617379884035e-18,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,7.98165977755616e-11,0.0
3770,0.0,-1.214306433183765e-17,0.0,1.1102230246251565e-16,-2.220446049250313e-16,0.0,1.5762147143050242e-10,0.0
3771,0.0,-1.734723475976807e-17,0.0,-1.1102230246251565e-16,2.220446049250313e-16,0.0,4.2535042155122937e-10,0.0
3772,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,8.180531807511215e-10,0.0
3773,0.0,0.0,0.0,-2.220446049250313e-16,4.440892098500626e-16,0.0,1.0922054372031198e-09,0.0
3774,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,1.0871143985013987e-09,0.0
3775,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,9.241833964779289e-10,0.0
3776,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,6.516174266835151e-10,0.0
3777,0.0,0.0,0.0,0.0,0.0,0.0,4.497913153045374e-10,0.0
3778,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,3.3006131161528174e-10,0.0
3779,0.0,0.0,0.0,0.0,0.0,0.0,3.3519498288114846e-10,0.0
3780,0.0,0.0,0.0,0.0,0.0,0.0,3.624407440838695e-10,0.0
3781,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,4.0675729451322695e-10,0.0
3782,0.0,0.0,0.0,0.0,0.0,0.0,4.551665711005626e-10,0.0
3783,0.0,0.0,0.0,0.0,0.0,0.0,4.803411002285429e-10,0.0
3784,0.0,0.0,0.0,0.0,0.0,0.0,4.6215120619308436e-10,0.0
3785,0.0,0.0,0.0,0.0,0.0,0.0,4.056914804095868e-10,0.0
3786,0.0,0.0,0.0,0.0,0.0,0.0,3.233466827623488e-10,0.0
3787,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,2.568043555584154e-10,0.0
3788,0.0,0.0,0.0,-5.551115123125783e-17,2.7755575615628914e-17,0.0,2.1078250256323372e-10,0.0
3789,0.0,0.0,0.0,0.0,0.0,0.0,1.5070611425471725e-10,0.0
3790,0.0,0.0,0.0,-2.7755575615628914e-17,8.326672684688674e-17,0.0,1.5133139186218614e-10,0.0
3791,0.0,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,1.3243806051832507e-10,0.0
3792,0.0,5.551115123125783e-17,0.0,-5.551115123125783e-17,5.551115123125783e-17,0.0,1.424709239472577e-10,0.0
3793,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,1.4305356899058097e-10,0.0
3794,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,1.5621992588421563e-10,0.0
3795,0.0,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,0.0,0.0,1.2278178473934531e-11,0.0
3796,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-6.140510322438786e-11,0.0
3797,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.000444171950221e-11,0.0
3798,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,7.845812888263026e-11,0.0
3799,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-6.977529665164184e-11,0.0
3800,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-1.1856116088893032e-10,0.0
3801,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-3.505817858240334e-11,0.0
3802,0.0,0.0,0.0,2.7755575615628914e-17,-8.326672684688674e-17,0.0,1.5933210306684487e-10,0.0
3803,0.0,-5.551115123125783e-17,0.0,-2.7755575615628914e-17,2.7755575615628914e-17,0.0,1.5914736195554724e-10,0.0
3804,0.0,0.0,0.0,0.0,0.0,0.0,1.304982788497e-10,0.0
3805,0.0,0.0,0.0,0.0,0.0,0.0,1.8427748216254258e-10,0.0
3806,0.0,1.3877787807814457e-17,0.0,0.0,-5.551115123125783e-17,0.0,2.368985008160962e-10,0.0
3807,0.0,6.938893903907228e-18,0.0,-5.551115123125783e-17,0.0,0.0,2.3712143359944093e-10,0.0
3808,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,2.771738394358181e-10,0.0
3809,0.0,0.0,0.0,5.551115123125783e-17,-5.551115123125783e-17,0.0,3.751647881244935e-10,0.0
3810,0.0,-2.7755575615628914e-17,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,4.907505513074284e-10,0.0
3811,0.0,-5.551115123125783e-17,0.0,0.0,-1.1102230246251565e-16,0.0,6.829701248989295e-10,0.0
3812,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,9.721716764943267e-10,0.0
3813,0.0,-5.551115123125783e-17,0.0,2.220446049250313e-16,-4.440892098500626e-16,0.0,1.1933707355638035e-09,0.0
3814,0.0,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,0.0,6.39580832739739e-10,0.0
3815,0.0,-5.551115123125783e-17,0.0,-4.440892098500626e-16,-8.881784197001252e-16,0.0,3.793189007622803e-10,1.1102230246251565e-16
3816,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,3.7687186704715714e-10,1.1102230246251565e-16
3817,0.0,-5.551115123125783e-17,0.0,8.881784197001252e-16,-8.881784197001252e-16,0.0,3.4292490183664795e-10,1.1102230246251565e-16
3818,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.4858159147479455e-10,1.1102230246251565e-16
3819,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,3.155946615152061e-10,1.1102230246251565e-16
3820,0.0,4.163336342344337e-17,0.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,3.567972584050949e-10,0.0
3821,0.0,5.551115123125783e-17,0.0,-2.220446049250313e-16,0.0,0.0,7.610303498495341e-10,0.0
3822,0.0,-4.85722573273506e-17,0.0,0.0,-4.440892098500626e-16,0.0,1.0407861239514204e-09,0.0
3823,0.0,0.0,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,8.332108336617239e-10,0.0
3824,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,5.112568146614649e-10,0.0
3825,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,2.700772938624141e-10,0.0
3826,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.2583711850311374e-10,0.0
3827,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,-1.736566446197685e-11,0.0
3828,0.0,-1.1102230246251565e-16,0.0,0.0,2.7755575615628914e-17,0.0,-7.489120434911456e-11,0.0
3829,0.0,0.0,0.0,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,-9.485745522397337e-11,0.0
3830,0.0,-1.1102230246251565e-16,0.0,0.0,1.3877787807814457e-17,0.0,-9.465850325796055e-11,0.0
3831,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,-4.781952611665474e-11,0.0
3832,0.0,0.0,0.0,0.0,0.0,0.0,-3.126388037344441e-12,0.0
3833,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,1.4068746168049984e-12,0.0
3834,0.0,-5.551115123125783e-17,0.0,0.0,-6.938893903907228e-18,0.0,9.123368727159686e-12,0.0
3835,0.0,-5.551115123125783e-17,0.0,0.0,1.3877787807814457e-17,0.0,2.2524204723595176e-12,0.0
3836,0.0,-5.551115123125783e-17,0.0,-2.7755575615628914e-17,0.0,0.0,-6.200906454978394e-11,0.0
3837,0.0,1.6653345369377348e-16,0.0,0.0,-2.7755575615628914e-17,0.0,-6.081535275370697e-11,0.0
3838,0.0,1.6653345369377348e-16,0.0,-2.7755575615628914e-17,-5.551115123125783e-17,0.0,-3.056754849239951e-11,0.0
3839,0.0,0.0,0.0,-2.7755575615628914e-17,-5.551115123125783e-17,0.0,4.4707348934025504e-11,0.0
3840,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,1.9200285805709427e-10,0.0
3841,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.8916247174493037e-10,0.0
3842,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,3.0402702577703167e-10,0.0
3843,0.0,-5.551115123125783e-17,0.0,0.0,-2.7755575615628914e-17,0.0,2.0889956431346945e-11,0.0
3844,0.0,-5.551115123125783e-17,0.0,0.0,1.1102230246251565e-16,0.0,2.241051788587356e-11,0.0
3845,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.623590151211829e-11,0.0
3846,0.0,5.551115123125783e-17,0.0,0.0,2.7755575615628914e-17,0.0,2.934541498689214e-11,0.0
3847,0.0,0.0,0.0,-2.7755575615628914e-17,8.326672684688674e-17,0.0,5.3866244797973195e-11,0.0
3848,0.0,-2.7755575615628914e-17,0.0,0.0,-5.551115123125783e-17,0.0,8.79225581229548e-11,0.0
3849,0.0,0.0,0.0,0.0,0.0,0.0,1.1087308848800603e-10,0.0
3850,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.1583978221096913e-10,0.0
3851,0.0,-2.7755575615628914e-17,0.0,0.0,-5.551115123125783e-17,0.0,1.169730978745065e-10,0.0
3852,0.0,-2.7755575615628914e-17,0.0,0.0,-5.551115123125783e-17,0.0,1.4095391520640987e-10,0.0
3853,0.0,2.7755575615628914e-17,0.0,0.0,5.551115123125783e-17,0.0,1.4782131074753124e-10,0.0
3854,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.311164510298113e-10,0.0
3855,0.0,2.7755575615628914e-17,0.0,0.0,5.551115123125783e-17,0.0,1.33383082356886e-10,0.0
3856,0.0,-5.551115123125783e-17,0.0,0.0,-5.551115123125783e-17,0.0,1.596092147337913e-10,0.0
3857,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.0117596477575717e-10,0.0
3858,0.0,2.7755575615628914e-17,0.0,0.0,-5.551115123125783e-17,0.0,2.1805490746373835e-10,0.0
3859,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.177884539378283e-10,0.0
3860,0.0,5.551115123125783e-17,0.0,0.0,-5.551115123125783e-17,0.0,2.276525634670179e-10,0.0
3861,0.0,4.163336342344337e-17,0.0,-5.551115123125783e-17,0.0,0.0,2.2070167915444472e-10,0.0
3862,0.0,5.551115123125783e-17,0.0,-5.551115123125783e-17,0.0,0.0,1.9279866592114558e-10,0.0
3863,0.0,-5.551115123125783e-17,0.0,0.0,-1.1102230246251565e-16,0.0,1.2382095349039446e-10,0.0
3864,0.0,6.938893903907228e-17,0.0,0.0,1.1102230246251565e-16,0.0,5.625988563906503e-11,0.0
3865,0.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,-2.6855850876472687e-11,0.0
3866,0.0,6.938893903907228e-17,0.0,0.0,-2.220446049250313e-16,0.0,-4.765876582268902e-11,0.0
3867,0.0,-1.3877787807814457e-16,0.0,0.0,1.1102230246251565e-16,0.0,3.186517716358139e-11,0.0
3868,0.0,1.97758476261356e-16,0.0,0.0,0.0,0.0,1.2803003102135335e-10,0.0
3869,0.0,-2.0816681711721685e-17,0.0,0.0,-2.220446049250313e-16,0.0,2.9570923487654e-10,0.0
3870,0.0,-2.0816681711721685e-17,0.0,0.0,0.0,0.0,3.9896175252351895e-10,0.0
3871,0.0,-2.42861286636753e-17,0.0,0.0,0.0,0.0,3.4721736597020936e-10,0.0
3872,0.0,6.938893903907228e-18,0.0,0.0,-1.1102230246251565e-16,0.0,2.540305743536919e-10,0.0
3873,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.7775381166984516e-10,0.0
3874,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,1.3856116254373774e-10,0.0
3875,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,1.1802470112343144e-10,0.0
3876,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,7.723066630660469e-11,0.0
3877,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,2.5639934619903215e-11,0.0
3878,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,5.480060849549773e-12,0.0
3879,0.0,-1.3877787807814457e-17,0.0,0.0,6.938893903907228e-18,0.0,9.631406783228158e-12,0.0
3880,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.6719070572435157e-11,0.0
3881,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,1.786748526910742e-11,0.0
3882,0.0,-6.938893903907228e-18,0.0,0.0,-6.938893903907228e-18,0.0,2.1871393585115584e-11,0.0
3883,0.0,-6.938893903907228e-18,0.0,-3.469446951953614e-18,0.0,0.0,2.1964652319184097e-11,0.0
3884,0.0,-1.3877787807814457e-17,0.0,0.0,3.469446951953614e-18,0.0,2.397460008296548e-11,0.0
3885,0.0,6.938893903907228e-18,0.0,0.0,-6.938893903907228e-18,0.0,3.1596947280831955e-11,0.0
3886,0.0,0.0,0.0,0.0,0.0,0.0,4.993783164763954e-11,0.0
3887,0.0,6.938893903907228e-18,0.0,0.0,5.551115123125783e-17,0.0,7.036682347916212e-11,0.0
3888,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,6.261391405359973e-11,0.0
3889,0.0,6.938893903907228e-18,0.0,-1.3877787807814457e-17,0.0,0.0,4.9463544371519674e-11,0.0
3890,0.0,0.0,0.0,0.0,0.0,0.0,4.745448478615799e-11,0.0
3891,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,4.1385561644347035e-11,0.0
3892,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,3.7769787297747826e-11,0.0
3893,0.0,6.938893903907228e-18,0.0,0.0,1.3877787807814457e-17,0.0,3.5272229581551073e-11,0.0
3894,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,3.2514435588382185e-11,0.0
3895,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,2.793854037008714e-11,0.0
3896,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,2.8247626460142783e-11,0.0
3897,0.0,0.0,0.0,0.0,0.0,0.0,5.284661597215745e-11,0.0
3898,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,7.143796665332047e-11,0.0
3899,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,8.063949508141377e-11,0.0
3900,0.0,0.0,0.0,0.0,0.0,0.0,7.687006586820644e-11,0.0
3901,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,5.587352802649548e-11,0.0
3902,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,4.2659209498197015e-11,0.0
3903,0.0,-1.3877787807814457e-17,0.0,0.0,2.7755575615628914e-17,0.0,3.198152853656211e-11,0.0
3904,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,3.3150371336887474e-11,0.0
3905,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,3.9458214473597764e-11,0.0
3906,0.0,-1.3877787807814457e-17,0.0,0.0,2.7755575615628914e-17,0.0,5.999822860758286e-11,0.0
3907,0.0,-1.3877787807814457e-17,0.0,-1.3877787807814457e-17,2.7755575615628914e-17,0.0,7.922729139409057e-11,0.0
